date,lat,long,num_pickups
3/16/2009,40.74289,-73.980831,70
8/20/2009,40.733697,-73.951818,70
6/3/2009,40.733697,-73.951818,70
5/7/2009,40.733697,-73.951818,70
10/13/2009,40.752415,-73.924065,70
6/19/2009,40.733697,-73.951818,70
3/13/2009,40.733697,-73.951818,70
7/30/2009,40.733697,-73.951818,70
9/10/2009,40.733697,-73.951818,70
11/6/2009,40.681777,-73.979943,70
3/23/2009,40.749913,-73.944257,70
9/10/2009,40.748088,-73.97841,70
3/14/2009,40.733697,-73.951818,70
11/8/2009,40.794955,-73.972705,70
3/19/2009,40.733697,-73.951818,70
6/4/2009,40.733697,-73.951818,70
6/20/2009,40.733697,-73.951818,70
10/16/2009,40.733697,-73.951818,70
4/5/2009,40.755887,-73.99835,70
10/20/2009,40.74257,-74.0088,70
2/13/2009,40.773093,-73.921045,69
5/29/2009,40.733697,-73.951818,69
12/17/2009,40.789018,-73.966415,69
11/9/2009,40.774775,-73.95387,69
12/31/2009,40.729713,-73.983777,69
7/22/2009,40.752138,-73.925838,69
10/25/2009,40.763281,-73.99235,69
10/9/2009,40.748088,-73.97841,69
6/18/2009,40.733697,-73.951818,69
3/6/2009,40.733697,-73.951818,69
10/23/2009,40.773775,-73.873787,69
10/3/2009,40.752415,-73.924065,69
11/17/2009,40.774775,-73.95387,69
1/10/2009,40.733697,-73.951818,69
10/7/2009,40.752415,-73.924065,69
10/28/2009,40.776668,-73.946142,69
11/15/2009,40.686425,-74.01415,69
10/11/2009,40.752415,-73.924065,69
1/10/2009,40.743884,-74.037302,69
2/1/2009,40.738193,-73.981647,69
6/21/2009,40.748985,-73.941874,69
1/24/2009,40.733697,-73.951818,68
9/23/2009,40.752415,-73.924065,68
10/24/2009,40.769645,-73.964738,68
1/14/2009,40.733697,-73.951818,68
6/5/2009,40.727428,-73.996302,68
1/22/2009,40.733697,-73.951818,68
3/31/2009,40.733697,-73.951818,68
8/19/2009,40.754315,-73.912773,68
10/19/2009,40.757988,-73.99316,68
5/19/2009,40.733697,-73.951818,68
5/31/2009,40.758068,-73.989009,68
5/8/2009,40.762138,-73.981292,68
5/6/2009,40.733697,-73.951818,68
8/28/2009,40.733697,-73.951818,68
1/21/2009,40.733697,-73.951818,68
9/26/2009,40.748088,-73.97841,68
10/6/2009,40.752415,-73.924065,68
8/19/2009,40.733697,-73.951818,68
7/15/2009,40.733697,-73.951818,68
3/26/2009,40.733697,-73.951818,67
8/1/2009,40.733697,-73.951818,67
3/13/2009,40.748827,-73.951413,67
10/11/2009,40.733697,-73.951818,67
6/13/2009,40.733697,-73.951818,67
8/29/2009,40.733697,-73.951818,67
5/2/2009,40.759535,-73.987988,67
4/4/2009,40.76046,-73.974958,67
10/22/2009,40.733048,-73.993135,67
2/15/2009,40.749336,-73.942411,67
10/9/2009,40.752415,-73.924065,67
1/26/2009,40.733697,-73.951818,67
12/21/2009,40.674845,-74.172702,67
10/18/2009,40.777475,-73.947647,67
9/20/2009,40.752415,-73.924065,67
6/5/2009,40.733697,-73.951818,67
10/25/2009,40.851182,-73.9353,67
2/28/2009,40.773812,-73.981167,67
10/15/2009,40.757988,-73.99316,67
4/24/2009,40.733697,-73.951818,67
10/3/2009,40.733697,-73.951818,67
10/4/2009,40.752415,-73.924065,67
5/1/2009,40.753297,-73.980362,67
10/23/2009,40.815925,-73.945115,67
9/17/2009,40.752415,-73.924065,67
2/14/2009,40.733697,-73.951818,67
7/21/2009,40.750283,-73.944072,67
3/11/2009,40.733697,-73.951818,67
5/10/2009,40.762138,-73.981292,67
7/2/2009,40.733697,-73.951818,67
12/10/2009,40.771405,-73.953478,67
5/13/2009,40.752364,-73.933672,67
7/23/2009,40.72831,-73.984535,66
3/30/2009,40.739223,-74.006313,66
3/6/2009,40.759963,-73.987343,66
10/27/2009,40.757988,-73.99316,66
5/30/2009,40.77005,-73.957087,66
9/11/2009,40.748088,-73.97841,66
4/24/2009,40.752364,-73.933672,66
2/4/2009,40.733697,-73.951818,66
11/7/2009,40.769108,-73.965287,66
10/30/2009,40.740276,-74.002135,66
10/31/2009,40.757988,-73.99316,66
9/13/2009,40.737875,-73.977952,66
9/24/2009,40.757988,-73.99316,66
6/5/2009,40.618303,-74.020857,66
10/10/2009,40.752415,-73.924065,66
7/22/2009,40.733697,-73.951818,66
9/16/2009,40.743782,-73.928733,66
8/18/2009,40.733697,-73.951818,66
8/8/2009,40.741835,-74.007767,66
9/30/2009,40.656907,-73.794738,66
10/3/2009,40.656907,-73.794738,66
11/5/2009,40.757988,-73.99316,66
5/20/2009,40.762138,-73.981292,66
10/10/2009,40.743155,-73.922152,66
3/27/2009,40.752364,-73.933672,66
11/12/2009,40.774775,-73.95387,66
9/2/2009,40.733697,-73.951818,66
10/29/2009,40.776668,-73.946142,66
11/12/2009,40.769532,-73.865717,66
6/12/2009,40.733697,-73.951818,66
10/7/2009,40.752364,-73.933672,66
8/16/2009,40.764258,-73.980683,66
6/25/2009,40.733697,-73.951818,66
10/17/2009,40.73942,-73.976665,66
3/4/2009,40.759963,-73.987343,66
10/15/2009,40.740276,-74.002135,66
3/8/2009,40.748827,-73.951413,66
11/6/2009,40.773423,-73.982235,66
8/4/2009,40.79676,-73.970405,66
8/17/2009,40.754315,-73.912773,65
1/12/2009,40.733697,-73.951818,65
7/10/2009,40.733697,-73.951818,65
2/20/2009,40.813287,-73.953833,65
10/26/2009,40.749069,-73.940131,65
12/17/2009,40.761573,-73.831157,65
5/30/2009,40.758068,-73.989009,65
4/9/2009,40.733697,-73.951818,65
9/25/2009,40.758049,-73.988965,65
5/15/2009,40.758071,-73.989015,65
3/24/2009,40.752364,-73.933672,65
3/29/2009,40.74516,-73.94801,65
11/20/2009,40.753492,-74.000157,65
10/23/2009,40.740276,-74.002135,65
10/23/2009,40.757988,-73.99316,65
10/25/2009,40.748801,-73.983055,65
10/29/2009,40.648741,-73.782822,65
10/18/2009,40.752487,-73.976928,65
8/6/2009,40.74861,-74.003692,65
10/2/2009,40.778752,-73.945795,65
7/19/2009,40.75821,-73.937582,65
6/18/2009,40.742687,-73.982537,65
9/3/2009,40.761115,-73.99318,65
10/28/2009,40.744613,-73.98499,65
10/19/2009,40.74257,-74.0088,65
5/30/2009,40.752364,-73.933672,65
9/10/2009,40.774258,-73.872825,65
9/20/2009,40.748088,-73.97841,65
10/27/2009,40.763281,-73.99235,65
3/28/2009,40.72954,-73.927405,65
4/18/2009,40.769868,-73.961278,65
10/24/2009,40.815925,-73.945115,64
8/13/2009,40.760152,-73.961783,64
11/2/2009,40.733048,-73.993135,64
12/2/2009,40.703,-73.945573,64
4/7/2009,40.733697,-73.951818,64
12/16/2009,40.712617,-73.986875,64
5/16/2009,40.762138,-73.981292,64
7/31/2009,40.746608,-73.98103,64
10/27/2009,40.776668,-73.946142,64
12/2/2009,40.752618,-73.945892,64
4/5/2009,40.758079,-73.989036,64
12/12/2009,40.773188,-73.950625,64
5/10/2009,40.752477,-73.944269,64
10/16/2009,40.782833,-73.981232,64
10/12/2009,40.752415,-73.924065,64
2/14/2009,40.737309,-74.003689,64
11/21/2009,40.751485,-73.97354,64
10/1/2009,40.733697,-73.951818,64
8/4/2009,40.733697,-73.951818,64
8/5/2009,40.733697,-73.951818,64
11/14/2009,40.768617,-73.971327,64
3/23/2009,40.733697,-73.951818,64
9/17/2009,40.733697,-73.951818,64
3/13/2009,40.738013,-73.848378,64
10/2/2009,40.733697,-73.951818,64
7/29/2009,40.733697,-73.951818,64
3/8/2009,40.749318,-73.942386,64
8/21/2009,40.766417,-73.89495,64
10/29/2009,40.744613,-73.98499,64
8/11/2009,40.733697,-73.951818,64
5/15/2009,40.75318,-73.981225,64
8/2/2009,40.724473,-73.992438,64
5/7/2009,40.762138,-73.981292,64
12/2/2009,40.756708,-73.986528,64
10/21/2009,40.74257,-74.0088,64
4/27/2009,40.733697,-73.951818,64
12/11/2009,40.743755,-73.928643,64
6/19/2009,40.748985,-73.941874,64
7/21/2009,40.752138,-73.925838,64
1/30/2009,40.714593,-74.000838,64
10/23/2009,40.733048,-73.993135,63
10/25/2009,40.739677,-74.010279,63
3/28/2009,40.813158,-73.88715,63
10/2/2009,40.748088,-73.97841,63
11/8/2009,40.622383,-73.97555,63
10/22/2009,40.733697,-73.951818,63
5/16/2009,40.733697,-73.951818,63
8/4/2009,40.76612,-74.039507,63
11/13/2009,40.804312,-73.965653,63
9/10/2009,40.775205,-73.9547,63
11/6/2009,40.757988,-73.99316,63
7/7/2009,40.733697,-73.951818,63
3/28/2009,40.733697,-73.951818,63
9/24/2009,40.752415,-73.924065,63
10/17/2009,40.740276,-74.002135,63
4/18/2009,40.693131,-73.655297,63
11/13/2009,40.774775,-73.95387,63
10/12/2009,40.733697,-73.951818,63
2/20/2009,40.805128,-73.947485,63
3/16/2009,40.741427,-74.003536,63
11/5/2009,40.733048,-73.993135,63
10/2/2009,40.752415,-73.924065,63
9/25/2009,40.729363,-73.910337,63
3/10/2009,40.733697,-73.951818,63
3/4/2009,40.74932,-73.942388,63
9/15/2009,40.733697,-73.951818,63
6/16/2009,40.733697,-73.951818,63
6/13/2009,40.725963,-73.977417,63
9/9/2009,40.752415,-73.924065,63
7/21/2009,40.75448,-73.912663,63
4/19/2009,40.752364,-73.933672,63
9/11/2009,40.733697,-73.951818,63
4/25/2009,40.780797,-74.017885,63
9/29/2009,40.757988,-73.99316,63
4/23/2009,40.752364,-73.933672,63
5/19/2009,40.762138,-73.981292,63
9/19/2009,40.733697,-73.951818,63
4/12/2009,40.752364,-73.933672,63
5/20/2009,40.733697,-73.951818,63
9/25/2009,40.750426,-73.915152,63
3/5/2009,40.733697,-73.951818,63
2/3/2009,40.733697,-73.951818,63
7/20/2009,40.792335,-73.973108,63
3/3/2009,40.733697,-73.951818,63
7/8/2009,40.733697,-73.951818,63
9/17/2009,40.758049,-73.988965,62
8/27/2009,40.656933,-73.999585,62
4/3/2009,40.750638,-73.994502,62
7/18/2009,40.746347,-73.890887,62
6/21/2009,40.758068,-73.989009,62
7/16/2009,40.770905,-73.877842,62
5/9/2009,40.762138,-73.981292,62
4/15/2009,40.733697,-73.951818,62
6/3/2009,40.76423,-73.973687,62
9/10/2009,40.744634,-73.946824,62
10/21/2009,40.740276,-74.002135,62
2/15/2009,40.773093,-73.921045,62
1/9/2009,40.733697,-73.951818,62
7/9/2009,40.733697,-73.951818,62
7/30/2009,40.741808,-73.83049,62
9/29/2009,40.752415,-73.924065,62
5/16/2009,40.756472,-73.972165,62
9/17/2009,40.748088,-73.97841,62
9/11/2009,40.752364,-73.933672,62
7/30/2009,40.763142,-73.92786,62
10/5/2009,40.752415,-73.924065,62
9/27/2009,40.701735,-74.010233,62
10/27/2009,40.740276,-74.002135,62
4/29/2009,40.733697,-73.951818,62
5/31/2009,40.752364,-73.933672,62
6/3/2009,40.758068,-73.989009,62
10/2/2009,40.709765,-73.947967,62
10/1/2009,40.709765,-73.947967,62
4/20/2009,40.717013,-73.99038,62
10/19/2009,40.733697,-73.951818,62
10/19/2009,40.740276,-74.002135,62
2/15/2009,40.758084,-73.989048,62
1/9/2009,40.721075,-74.000295,62
5/15/2009,40.762138,-73.981292,62
7/25/2009,40.700805,-73.987403,62
8/14/2009,40.738672,-73.983107,62
5/15/2009,40.752364,-73.933672,62
3/6/2009,40.75808,-73.989039,62
11/14/2009,40.804312,-73.965653,62
8/13/2009,40.763653,-73.96563,62
5/16/2009,40.758071,-73.989015,62
8/21/2009,40.754353,-73.9127,62
5/2/2009,40.770665,-73.835382,62
8/20/2009,40.754353,-73.9127,62
12/3/2009,40.743187,-74.006653,62
9/19/2009,40.757988,-73.99316,62
11/20/2009,40.76645,-73.954715,62
10/23/2009,40.769103,-73.958987,62
5/28/2009,40.65197,-73.805973,62
10/28/2009,40.757988,-73.99316,62
1/20/2009,40.769622,-73.991812,62
2/5/2009,40.749338,-73.942413,62
4/14/2009,40.733697,-73.951818,62
10/4/2009,40.761422,-73.994237,62
12/4/2009,40.75739,-73.926492,62
10/8/2009,40.757988,-73.99316,62
1/31/2009,40.714593,-74.000838,61
3/18/2009,40.733697,-73.951818,61
10/9/2009,40.765558,-73.98758,61
12/18/2009,40.773667,-73.947605,61
9/16/2009,40.738223,-74.008918,61
11/4/2009,40.681777,-73.979943,61
4/20/2009,40.75443,-73.997453,61
1/8/2009,40.758087,-73.989054,61
1/16/2009,40.758087,-73.989054,61
12/16/2009,40.771015,-73.9595,61
10/22/2009,40.757988,-73.99316,61
8/20/2009,40.758508,-73.910328,61
11/16/2009,40.686425,-74.01415,61
2/21/2009,40.813287,-73.953833,61
10/8/2009,40.765558,-73.98758,61
2/13/2009,40.733697,-73.951818,61
6/9/2009,40.748985,-73.941874,61
9/15/2009,40.721105,-74.046411,61
10/17/2009,40.757988,-73.99316,61
5/17/2009,40.749467,-73.971327,61
5/14/2009,40.762138,-73.981292,61
10/2/2009,40.758049,-73.988965,61
11/10/2009,40.757988,-73.99316,61
10/21/2009,40.751126,-73.971672,61
3/15/2009,40.744752,-73.985658,61
4/11/2009,40.721282,-73.987217,61
3/16/2009,40.733697,-73.951818,61
3/22/2009,40.749299,-73.942359,61
3/26/2009,40.75808,-73.989039,61
7/30/2009,40.742102,-73.980817,61
4/2/2009,40.76046,-73.974958,61
8/4/2009,40.635795,-74.116963,61
10/24/2009,40.733697,-73.951818,61
10/10/2009,40.724903,-74.002352,61
8/14/2009,40.752364,-73.933672,61
10/6/2009,40.757988,-73.99316,61
8/1/2009,40.741808,-73.83049,61
10/24/2009,40.733048,-73.993135,61
9/30/2009,40.752415,-73.924065,61
9/12/2009,40.780012,-74.03841,61
4/11/2009,40.752087,-73.94452,61
9/9/2009,40.733697,-73.951818,61
8/6/2009,40.758052,-73.988971,61
10/18/2009,40.802087,-73.952528,61
9/11/2009,40.752415,-73.924065,61
4/7/2009,40.752364,-73.933672,61
4/15/2009,40.721282,-73.987217,61
10/7/2009,40.748088,-73.97841,61
4/11/2009,40.733697,-73.951818,61
10/28/2009,40.733697,-73.951818,60
5/9/2009,40.733697,-73.951818,60
11/11/2009,40.749608,-73.995333,60
1/16/2009,40.73331,-73.991085,60
6/10/2009,40.748985,-73.941874,60
5/14/2009,40.719792,-74.008638,60
1/23/2009,40.754152,-73.91312,60
2/13/2009,40.76037,-73.971502,60
10/3/2009,40.752364,-73.933672,60
4/20/2009,40.733697,-73.951818,60
4/25/2009,40.757778,-73.971055,60
11/13/2009,40.736063,-73.91192,60
5/29/2009,40.758237,-73.937345,60
1/11/2009,40.733697,-73.951818,60
7/23/2009,40.733697,-73.951818,60
10/28/2009,40.728638,-74.000478,60
8/16/2009,40.733697,-73.951818,60
8/5/2009,40.758052,-73.988971,60
10/20/2009,40.757988,-73.99316,60
5/17/2009,40.733697,-73.951818,60
8/12/2009,40.733697,-73.951818,60
7/21/2009,40.733697,-73.951818,60
10/11/2009,40.765558,-73.98758,60
5/19/2009,40.75318,-73.981225,60
5/14/2009,40.778752,-73.945795,60
10/19/2009,40.752364,-73.933672,60
12/5/2009,40.755452,-73.974717,60
9/25/2009,40.748088,-73.97841,60
9/19/2009,40.799632,-73.945084,60
10/22/2009,40.740276,-74.002135,60
4/23/2009,40.733697,-73.951818,60
4/8/2009,40.731235,-73.982822,60
6/30/2009,40.733697,-73.951818,60
11/1/2009,40.830588,-73.861595,60
7/22/2009,40.748985,-73.941874,60
9/28/2009,40.752415,-73.924065,60
9/18/2009,40.738223,-74.008918,60
11/25/2009,40.75113,-73.984715,60
5/16/2009,40.778752,-73.945795,60
2/5/2009,40.77206,-74.000905,60
9/12/2009,40.753298,-73.911128,60
8/6/2009,40.733697,-73.951818,60
4/15/2009,40.72954,-73.927405,60
9/21/2009,40.749567,-73.942372,60
3/22/2009,40.733697,-73.951818,60
6/11/2009,40.752364,-73.933672,60
10/28/2009,40.740276,-74.002135,60
5/11/2009,40.733697,-73.951818,60
12/18/2009,40.743755,-73.928643,60
10/9/2009,40.752364,-73.933672,60
2/9/2009,40.756438,-73.983653,60
5/3/2009,40.724718,-73.992272,60
5/7/2009,40.765928,-73.98868,60
9/25/2009,40.783157,-73.943775,60
4/3/2009,40.76046,-73.974958,60
5/30/2009,40.733697,-73.951818,60
9/20/2009,40.736567,-73.908342,60
4/28/2009,40.733697,-73.951818,60
8/15/2009,40.758508,-73.910328,60
9/5/2009,40.771127,-73.976785,60
7/21/2009,40.75821,-73.937582,60
1/1/2009,40.749411,-73.942513,60
11/15/2009,40.739787,-73.934623,60
4/13/2009,40.721282,-73.987217,60
4/7/2009,40.861355,-73.893242,60
3/12/2009,40.761713,-73.994347,60
1/31/2009,40.7698,-73.863027,59
1/31/2009,40.746416,-73.985646,59
11/3/2009,40.733048,-73.993135,59
5/18/2009,40.733697,-73.951818,59
5/2/2009,40.752364,-73.933672,59
10/9/2009,40.772173,-73.962953,59
1/22/2009,40.778586,-73.901005,59
2/20/2009,40.68542,-73.978493,59
4/16/2009,40.733697,-73.951818,59
8/21/2009,40.747655,-73.984865,59
9/9/2009,40.72936,-73.98103,59
11/11/2009,40.739787,-73.934623,59
11/24/2009,40.753012,-73.909567,59
2/28/2009,40.728663,-73.999877,59
5/27/2009,40.758237,-73.937345,59
5/4/2009,40.733697,-73.951818,59
3/11/2009,40.739249,-74.003681,59
5/1/2009,40.758373,-73.974295,59
11/14/2009,40.739787,-73.934623,59
3/1/2009,40.804315,-73.954872,59
4/18/2009,40.745562,-73.889192,59
5/21/2009,40.743465,-73.986095,59
1/27/2009,40.733697,-73.951818,59
11/11/2009,40.774775,-73.95387,59
11/5/2009,40.681777,-73.979943,59
2/26/2009,40.701555,-73.993155,59
5/28/2009,40.752015,-73.97064,59
2/15/2009,40.698206,-74.036379,59
2/8/2009,40.758084,-73.989048,59
11/2/2009,40.740276,-74.002135,59
5/7/2009,40.752497,-73.944272,59
7/15/2009,40.770905,-73.877842,59
2/5/2009,40.758084,-73.989048,59
2/26/2009,40.759963,-73.987343,59
10/26/2009,40.750725,-73.99107,59
6/27/2009,40.709852,-73.95024,59
9/11/2009,40.759805,-73.9844,59
4/16/2009,40.752364,-73.933672,59
12/16/2009,40.825413,-73.930893,59
4/17/2009,40.744948,-73.946955,59
12/18/2009,40.789018,-73.966415,59
10/22/2009,40.716537,-73.950165,59
8/25/2009,40.733697,-73.951818,59
5/31/2009,40.748985,-73.941874,59
8/14/2009,40.758052,-73.988971,59
7/29/2009,40.771798,-73.899397,59
3/11/2009,40.761713,-73.994347,59
10/16/2009,40.752137,-73.925725,59
5/7/2009,40.726924,-73.940095,59
2/28/2009,40.698458,-73.988537,59
9/15/2009,40.758049,-73.988965,59
6/22/2009,40.751727,-73.975415,59
8/18/2009,40.768443,-73.969327,59
9/17/2009,40.780012,-74.03841,59
9/21/2009,40.752415,-73.924065,59
12/5/2009,40.751,-73.941647,59
7/28/2009,40.748975,-74.003579,59
4/30/2009,40.733697,-73.951818,59
12/5/2009,40.721785,-73.984368,58
6/25/2009,40.748679,-73.937934,58
10/22/2009,40.751595,-73.943746,58
4/4/2009,40.78723,-73.97413,58
10/7/2009,40.757988,-73.99316,58
1/16/2009,40.769827,-73.994035,58
9/11/2009,40.775205,-73.9547,58
4/24/2009,40.711797,-74.015745,58
4/21/2009,40.79736,-73.984825,58
2/28/2009,40.733697,-73.951818,58
3/25/2009,40.733697,-73.951818,58
11/18/2009,40.7479,-73.985562,58
12/6/2009,40.732807,-73.92045,58
8/24/2009,40.723953,-74.004383,58
10/4/2009,40.763188,-73.992625,58
7/17/2009,40.750095,-73.981352,58
12/10/2009,40.734278,-73.922053,58
12/18/2009,40.761573,-73.831157,58
8/18/2009,40.766417,-73.89495,58
10/18/2009,40.701355,-73.98738,58
1/15/2009,40.758087,-73.989054,58
3/5/2009,40.751312,-73.942824,58
4/26/2009,40.751418,-73.972103,58
6/16/2009,40.742687,-73.982537,58
8/28/2009,40.758163,-73.943768,58
9/18/2009,40.758049,-73.988965,58
2/21/2009,40.749327,-73.942398,58
2/23/2009,40.733697,-73.951818,58
6/27/2009,40.752364,-73.933672,58
1/17/2009,40.749365,-73.94245,58
4/6/2009,40.752654,-73.940975,58
7/31/2009,40.748985,-73.941874,58
9/1/2009,40.733697,-73.951818,58
3/13/2009,40.778752,-73.945795,58
9/16/2009,40.748088,-73.97841,58
1/29/2009,40.765938,-73.976812,58
6/13/2009,40.758068,-73.989009,58
2/17/2009,40.773093,-73.921045,58
2/6/2009,40.733697,-73.951818,58
9/10/2009,40.758254,-73.957734,58
9/16/2009,40.724572,-73.755257,58
5/14/2009,40.752412,-73.897607,58
12/5/2009,40.738709,-73.880362,58
9/26/2009,40.741712,-73.950928,58
7/25/2009,40.733697,-73.951818,58
12/10/2009,40.729037,-73.990597,58
4/21/2009,40.74765,-73.969602,58
9/11/2009,40.756127,-73.93234,58
2/6/2009,40.758084,-73.989048,58
9/25/2009,40.727975,-73.993273,58
3/10/2009,40.741476,-74.003493,58
8/13/2009,40.733697,-73.951818,58
2/11/2009,40.733697,-73.951818,58
1/30/2009,40.750808,-73.991018,58
9/17/2009,40.758478,-73.97286,58
9/1/2009,40.761115,-73.99318,58
6/18/2009,40.761516,-74.005351,58
12/6/2009,40.808997,-73.950513,58
2/13/2009,40.758152,-73.937513,58
5/25/2009,40.758069,-73.989012,58
7/4/2009,40.758057,-73.988983,58
4/3/2009,40.733697,-73.951818,58
10/21/2009,40.757988,-73.99316,58
10/31/2009,40.728638,-74.000478,58
6/19/2009,40.761516,-74.005351,58
10/4/2009,40.701737,-74.010235,58
10/25/2009,40.769645,-73.964738,58
2/1/2009,40.733697,-73.951818,58
9/28/2009,40.733697,-73.951818,58
9/26/2009,40.752415,-73.924065,58
4/3/2009,40.78723,-73.97413,58
2/14/2009,40.847013,-73.913993,57
8/12/2009,40.738672,-73.983107,57
11/22/2009,40.745257,-73.998685,57
9/23/2009,40.786577,-73.972627,57
12/4/2009,40.759205,-73.972302,57
12/20/2009,40.712617,-73.986875,57
5/30/2009,40.782307,-74.017566,57
11/7/2009,40.757988,-73.99316,57
10/10/2009,40.744582,-73.999002,57
11/25/2009,40.712505,-73.969045,57
4/6/2009,40.733697,-73.951818,57
3/25/2009,40.677585,-73.973307,57
10/31/2009,40.771312,-73.96202,57
6/6/2009,40.748985,-73.941874,57
4/7/2009,40.76788,-73.970603,57
5/31/2009,40.77005,-73.957087,57
5/29/2009,40.752015,-73.97064,57
5/5/2009,40.733697,-73.951818,57
3/18/2009,40.738223,-73.9858,57
8/10/2009,40.748985,-73.941874,57
3/22/2009,40.761306,-73.995595,57
12/1/2009,40.703,-73.945573,57
4/16/2009,40.73889,-74.003348,57
3/11/2009,40.753364,-73.937143,57
7/13/2009,40.733697,-73.951818,57
8/3/2009,40.742102,-73.980817,57
7/31/2009,40.75011,-73.938933,57
10/2/2009,40.76215,-73.968292,57
11/29/2009,40.752618,-73.945892,57
1/30/2009,40.758086,-73.989051,57
9/10/2009,40.72936,-73.98103,57
10/3/2009,40.757988,-73.99316,57
10/6/2009,40.764843,-73.988097,57
8/13/2009,40.738672,-73.983107,57
9/11/2009,40.722947,-73.987852,57
3/21/2009,40.733697,-73.951818,57
5/3/2009,40.831015,-73.868095,57
8/3/2009,40.79676,-73.970405,57
5/17/2009,40.762138,-73.981292,57
11/11/2009,40.80169,-73.951167,57
11/30/2009,40.741262,-73.985162,57
11/20/2009,40.742973,-73.98764,57
10/14/2009,40.750489,-73.915188,57
5/21/2009,40.634613,-73.210452,57
5/30/2009,40.820233,-73.957757,57
5/13/2009,40.758072,-73.989018,57
8/13/2009,40.758052,-73.988971,57
5/5/2009,40.778752,-73.945795,57
10/24/2009,40.74243,-73.980182,57
3/7/2009,40.733697,-73.951818,57
10/16/2009,40.740276,-74.002135,57
2/12/2009,40.749338,-73.942413,57
8/29/2009,40.758163,-73.943768,57
8/26/2009,40.722351,-73.927208,57
3/17/2009,40.733697,-73.951818,57
7/19/2009,40.714305,-74.29054,57
11/14/2009,40.736063,-73.91192,57
5/29/2009,40.756117,-73.99107,57
10/30/2009,40.798097,-73.93368,57
3/1/2009,40.749322,-73.942391,57
5/31/2009,40.733503,-73.989835,57
3/4/2009,40.75641,-73.994222,57
2/20/2009,40.736497,-73.977826,57
5/28/2009,40.758237,-73.937345,57
3/7/2009,40.7532,-73.910225,57
1/18/2009,40.73376,-73.952003,57
8/22/2009,40.656417,-73.794373,57
10/23/2009,40.769688,-73.948118,57
1/17/2009,40.733082,-73.986573,57
9/20/2009,40.671645,-73.98115,57
9/2/2009,40.748088,-73.97841,57
10/18/2009,40.752364,-73.933672,57
8/19/2009,40.752364,-73.933672,57
10/4/2009,40.827518,-73.942297,57
8/6/2009,40.778752,-73.945795,57
10/14/2009,40.748245,-73.980228,57
10/26/2009,40.751575,-73.943742,57
9/25/2009,40.701735,-74.010233,57
9/13/2009,40.722947,-73.987852,57
8/27/2009,40.733697,-73.951818,57
7/14/2009,40.75857,-73.985837,56
1/13/2009,40.733697,-73.951818,56
8/7/2009,40.733697,-73.951818,56
5/17/2009,40.713577,-74.013967,56
10/10/2009,40.766243,-73.965433,56
